Alias;Place;Link;Code
CARLINDA;CARLINDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5102793?formato=application/vnd.geo+json&qualidade=maxima;5102793
CARLOPOLIS;CARLOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4104709?formato=application/vnd.geo+json&qualidade=maxima;4104709
CARLOS BARBOSA;CARLOS BARBOSA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4304804?formato=application/vnd.geo+json&qualidade=maxima;4304804
CARLOS CHAGAS;CARLOS CHAGAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3113701?formato=application/vnd.geo+json&qualidade=maxima;3113701
CARLOS GOMES;CARLOS GOMES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4304853?formato=application/vnd.geo+json&qualidade=maxima;4304853
CARMESIA;CARMESIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3113800?formato=application/vnd.geo+json&qualidade=maxima;3113800
CARMO;CARMO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3301207?formato=application/vnd.geo+json&qualidade=maxima;3301207
CARMO DA CACHOEIRA;CARMO DA CACHOEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3113909?formato=application/vnd.geo+json&qualidade=maxima;3113909
CARMO DA MATA;CARMO DA MATA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114006?formato=application/vnd.geo+json&qualidade=maxima;3114006
CARMO DE MINAS;CARMO DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114105?formato=application/vnd.geo+json&qualidade=maxima;3114105
CARMO DO CAJURU;CARMO DO CAJURU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114204?formato=application/vnd.geo+json&qualidade=maxima;3114204
CARMO DO PARANAIBA;CARMO DO PARANAIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114303?formato=application/vnd.geo+json&qualidade=maxima;3114303
CARMO DO RIO CLARO;CARMO DO RIO CLARO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114402?formato=application/vnd.geo+json&qualidade=maxima;3114402
CARMO DO RIO VERDE;CARMO DO RIO VERDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205000?formato=application/vnd.geo+json&qualidade=maxima;5205000
CARMOLANDIA;CARMOLANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1703883?formato=application/vnd.geo+json&qualidade=maxima;1703883
CARMOPOLIS;CARMOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2801504?formato=application/vnd.geo+json&qualidade=maxima;2801504
CARMOPOLIS DE MINAS;CARMOPOLIS DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114501?formato=application/vnd.geo+json&qualidade=maxima;3114501
CARNAIBA;CARNAIBA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2603900?formato=application/vnd.geo+json&qualidade=maxima;2603900
CARNAUBA DOS DANTAS;CARNAUBA DOS DANTAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2402402?formato=application/vnd.geo+json&qualidade=maxima;2402402
CARNAUBAIS;CARNAUBAIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2402501?formato=application/vnd.geo+json&qualidade=maxima;2402501
CARNAUBAL;CARNAUBAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2303402?formato=application/vnd.geo+json&qualidade=maxima;2303402
CARNAUBEIRA DA PENHA;CARNAUBEIRA DA PENHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2603926?formato=application/vnd.geo+json&qualidade=maxima;2603926
CARNEIRINHO;CARNEIRINHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114550?formato=application/vnd.geo+json&qualidade=maxima;3114550
CARNEIROS;CARNEIROS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2701803?formato=application/vnd.geo+json&qualidade=maxima;2701803
CAROEBE;CAROEBE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1400233?formato=application/vnd.geo+json&qualidade=maxima;1400233
CAROLINA;CAROLINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2102804?formato=application/vnd.geo+json&qualidade=maxima;2102804
CARPINA;CARPINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2604007?formato=application/vnd.geo+json&qualidade=maxima;2604007
CARRANCAS;CARRANCAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114600?formato=application/vnd.geo+json&qualidade=maxima;3114600
CARRAPATEIRA;CARRAPATEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2504108?formato=application/vnd.geo+json&qualidade=maxima;2504108
CARRASCO BONITO;CARRASCO BONITO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1703891?formato=application/vnd.geo+json&qualidade=maxima;1703891
CARUARU;CARUARU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2604106?formato=application/vnd.geo+json&qualidade=maxima;2604106
CARUTAPERA;CARUTAPERA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2102903?formato=application/vnd.geo+json&qualidade=maxima;2102903
CARVALHOPOLIS;CARVALHOPOLIS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114709?formato=application/vnd.geo+json&qualidade=maxima;3114709
CARVALHOS;CARVALHOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114808?formato=application/vnd.geo+json&qualidade=maxima;3114808
CASA BRANCA;CASA BRANCA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3510807?formato=application/vnd.geo+json&qualidade=maxima;3510807
CASA GRANDE;CASA GRANDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3114907?formato=application/vnd.geo+json&qualidade=maxima;3114907
CASA NOVA;CASA NOVA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2907202?formato=application/vnd.geo+json&qualidade=maxima;2907202
CASCA;CASCA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4304903?formato=application/vnd.geo+json&qualidade=maxima;4304903
CASCALHO RICO;CASCALHO RICO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115003?formato=application/vnd.geo+json&qualidade=maxima;3115003
CASCAVEL(CE);CASCAVEL(CE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2303501?formato=application/vnd.geo+json&qualidade=maxima;2303501
CASCAVEL(PR);CASCAVEL(PR);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4104808?formato=application/vnd.geo+json&qualidade=maxima;4104808
CASEARA;CASEARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1703909?formato=application/vnd.geo+json&qualidade=maxima;1703909
CASEIROS;CASEIROS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4304952?formato=application/vnd.geo+json&qualidade=maxima;4304952
CASIMIRO DE ABREU;CASIMIRO DE ABREU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3301306?formato=application/vnd.geo+json&qualidade=maxima;3301306
CASINHAS;CASINHAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2604155?formato=application/vnd.geo+json&qualidade=maxima;2604155
CASSERENGUE;CASSERENGUE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2504157?formato=application/vnd.geo+json&qualidade=maxima;2504157
CASSIA;CASSIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115102?formato=application/vnd.geo+json&qualidade=maxima;3115102
CASSIA DOS COQUEIROS;CASSIA DOS COQUEIROS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3510906?formato=application/vnd.geo+json&qualidade=maxima;3510906
CASSILANDIA;CASSILANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5002902?formato=application/vnd.geo+json&qualidade=maxima;5002902
CASTANHAL;CASTANHAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1502400?formato=application/vnd.geo+json&qualidade=maxima;1502400
CASTANHEIRA;CASTANHEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5102850?formato=application/vnd.geo+json&qualidade=maxima;5102850
CASTANHEIRAS;CASTANHEIRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1100908?formato=application/vnd.geo+json&qualidade=maxima;1100908
CASTELANDIA;CASTELANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205059?formato=application/vnd.geo+json&qualidade=maxima;5205059
CASTELO;CASTELO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3201407?formato=application/vnd.geo+json&qualidade=maxima;3201407
CASTELO DO PIAUI;CASTELO DO PIAUI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2202604?formato=application/vnd.geo+json&qualidade=maxima;2202604
CASTILHO;CASTILHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3511003?formato=application/vnd.geo+json&qualidade=maxima;3511003
CASTRO;CASTRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4104907?formato=application/vnd.geo+json&qualidade=maxima;4104907
CASTRO ALVES;CASTRO ALVES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2907301?formato=application/vnd.geo+json&qualidade=maxima;2907301
CATAGUASES;CATAGUASES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115300?formato=application/vnd.geo+json&qualidade=maxima;3115300
CATALAO;CATALAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205109?formato=application/vnd.geo+json&qualidade=maxima;5205109
CATANDUVA;CATANDUVA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3511102?formato=application/vnd.geo+json&qualidade=maxima;3511102
CATANDUVAS(PR);CATANDUVAS(PR);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4105003?formato=application/vnd.geo+json&qualidade=maxima;4105003
CATANDUVAS(SC);CATANDUVAS(SC);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4204004?formato=application/vnd.geo+json&qualidade=maxima;4204004
CATARINA;CATARINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2303600?formato=application/vnd.geo+json&qualidade=maxima;2303600
CATAS ALTAS;CATAS ALTAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115359?formato=application/vnd.geo+json&qualidade=maxima;3115359
CATAS ALTAS DA NORUEGA;CATAS ALTAS DA NORUEGA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115409?formato=application/vnd.geo+json&qualidade=maxima;3115409
CATENDE;CATENDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2604205?formato=application/vnd.geo+json&qualidade=maxima;2604205
CATIGUA;CATIGUA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3511201?formato=application/vnd.geo+json&qualidade=maxima;3511201
CATINGUEIRA;CATINGUEIRA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2504207?formato=application/vnd.geo+json&qualidade=maxima;2504207
CATOLANDIA;CATOLANDIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2907400?formato=application/vnd.geo+json&qualidade=maxima;2907400
CATOLE DO ROCHA;CATOLE DO ROCHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2504306?formato=application/vnd.geo+json&qualidade=maxima;2504306
CATU;CATU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2907509?formato=application/vnd.geo+json&qualidade=maxima;2907509
CATUIPE;CATUIPE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305009?formato=application/vnd.geo+json&qualidade=maxima;4305009
CATUJI;CATUJI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115458?formato=application/vnd.geo+json&qualidade=maxima;3115458
CATUNDA;CATUNDA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2303659?formato=application/vnd.geo+json&qualidade=maxima;2303659
CATURAI;CATURAI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205208?formato=application/vnd.geo+json&qualidade=maxima;5205208
CATURAMA;CATURAMA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2907558?formato=application/vnd.geo+json&qualidade=maxima;2907558
CATURITE;CATURITE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2504355?formato=application/vnd.geo+json&qualidade=maxima;2504355
CATUTI;CATUTI;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115474?formato=application/vnd.geo+json&qualidade=maxima;3115474
CAUCAIA;CAUCAIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2303709?formato=application/vnd.geo+json&qualidade=maxima;2303709
CAVALCANTE;CAVALCANTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205307?formato=application/vnd.geo+json&qualidade=maxima;5205307
CAXAMBU;CAXAMBU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115508?formato=application/vnd.geo+json&qualidade=maxima;3115508
CAXAMBU DO SUL;CAXAMBU DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4204103?formato=application/vnd.geo+json&qualidade=maxima;4204103
CAXIAS;CAXIAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2103000?formato=application/vnd.geo+json&qualidade=maxima;2103000
CAXIAS DO SUL;CAXIAS DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305108?formato=application/vnd.geo+json&qualidade=maxima;4305108
CAXINGO;CAXINGO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2202653?formato=application/vnd.geo+json&qualidade=maxima;2202653
CEARA-MIRIM;CEARA-MIRIM;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2402600?formato=application/vnd.geo+json&qualidade=maxima;2402600
CEDRAL(MA);CEDRAL(MA);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2103109?formato=application/vnd.geo+json&qualidade=maxima;2103109
CEDRAL(SP);CEDRAL(SP);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3511300?formato=application/vnd.geo+json&qualidade=maxima;3511300
CEDRO(CE);CEDRO(CE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2303808?formato=application/vnd.geo+json&qualidade=maxima;2303808
CEDRO(PE);CEDRO(PE);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2604304?formato=application/vnd.geo+json&qualidade=maxima;2604304
CEDRO DE SAO JOAO;CEDRO DE SAO JOAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2801603?formato=application/vnd.geo+json&qualidade=maxima;2801603
CEDRO DO ABAETE;CEDRO DO ABAETE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115607?formato=application/vnd.geo+json&qualidade=maxima;3115607
CELSO RAMOS;CELSO RAMOS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4204152?formato=application/vnd.geo+json&qualidade=maxima;4204152
CENTENARIO(TO);CENTENARIO(TO);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1704105?formato=application/vnd.geo+json&qualidade=maxima;1704105
CENTENARIO(RS);CENTENARIO(RS);https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305116?formato=application/vnd.geo+json&qualidade=maxima;4305116
CENTENARIO DO SUL;CENTENARIO DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4105102?formato=application/vnd.geo+json&qualidade=maxima;4105102
CENTRAL;CENTRAL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2907608?formato=application/vnd.geo+json&qualidade=maxima;2907608
CENTRAL DE MINAS;CENTRAL DE MINAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115706?formato=application/vnd.geo+json&qualidade=maxima;3115706
CENTRAL DO MARANHAO;CENTRAL DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2103125?formato=application/vnd.geo+json&qualidade=maxima;2103125
CENTRALINA;CENTRALINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115805?formato=application/vnd.geo+json&qualidade=maxima;3115805
CENTRO DO GUILHERME;CENTRO DO GUILHERME;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2103158?formato=application/vnd.geo+json&qualidade=maxima;2103158
CENTRO NOVO DO MARANHAO;CENTRO NOVO DO MARANHAO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2103174?formato=application/vnd.geo+json&qualidade=maxima;2103174
CEREJEIRAS;CEREJEIRAS;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1100056?formato=application/vnd.geo+json&qualidade=maxima;1100056
CERES;CERES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205406?formato=application/vnd.geo+json&qualidade=maxima;5205406
CERQUEIRA CESAR;CERQUEIRA CESAR;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3511409?formato=application/vnd.geo+json&qualidade=maxima;3511409
CERQUILHO;CERQUILHO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3511508?formato=application/vnd.geo+json&qualidade=maxima;3511508
CERRITO;CERRITO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305124?formato=application/vnd.geo+json&qualidade=maxima;4305124
CERRO AZUL;CERRO AZUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4105201?formato=application/vnd.geo+json&qualidade=maxima;4105201
CERRO BRANCO;CERRO BRANCO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305132?formato=application/vnd.geo+json&qualidade=maxima;4305132
CERRO CORA;CERRO CORA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2402709?formato=application/vnd.geo+json&qualidade=maxima;2402709
CERRO GRANDE;CERRO GRANDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305157?formato=application/vnd.geo+json&qualidade=maxima;4305157
CERRO GRANDE DO SUL;CERRO GRANDE DO SUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305173?formato=application/vnd.geo+json&qualidade=maxima;4305173
CERRO LARGO;CERRO LARGO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305207?formato=application/vnd.geo+json&qualidade=maxima;4305207
CERRO NEGRO;CERRO NEGRO;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4204178?formato=application/vnd.geo+json&qualidade=maxima;4204178
CESARIO LANGE;CESARIO LANGE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3511607?formato=application/vnd.geo+json&qualidade=maxima;3511607
CEU AZUL;CEU AZUL;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4105300?formato=application/vnd.geo+json&qualidade=maxima;4105300
CEZARINA;CEZARINA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205455?formato=application/vnd.geo+json&qualidade=maxima;5205455
CHA DE ALEGRIA;CHA DE ALEGRIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2604403?formato=application/vnd.geo+json&qualidade=maxima;2604403
CHA GRANDE;CHA GRANDE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2604502?formato=application/vnd.geo+json&qualidade=maxima;2604502
CHA PRETA;CHA PRETA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/2701902?formato=application/vnd.geo+json&qualidade=maxima;2701902
CHACARA;CHACARA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3115904?formato=application/vnd.geo+json&qualidade=maxima;3115904
CHALE;CHALE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3116001?formato=application/vnd.geo+json&qualidade=maxima;3116001
CHAPADA;CHAPADA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/4305306?formato=application/vnd.geo+json&qualidade=maxima;4305306
CHAPADA DA NATIVIDADE;CHAPADA DA NATIVIDADE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1705102?formato=application/vnd.geo+json&qualidade=maxima;1705102
CHAPADA DE AREIA;CHAPADA DE AREIA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/1704600?formato=application/vnd.geo+json&qualidade=maxima;1704600
CHAPADA DO NORTE;CHAPADA DO NORTE;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3116100?formato=application/vnd.geo+json&qualidade=maxima;3116100
CHAPADA DOS GUIMARAES;CHAPADA DOS GUIMARAES;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5103007?formato=application/vnd.geo+json&qualidade=maxima;5103007
CHAPADA GAUCHA;CHAPADA GAUCHA;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/3116159?formato=application/vnd.geo+json&qualidade=maxima;3116159
CHAPADAO DO CEU;CHAPADAO DO CEU;https://servicodados.ibge.gov.br/api/v3/malhas/municipios/5205471?formato=application/vnd.geo+json&qualidade=maxima;5205471
